IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4008617
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3986627
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3964392
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3941962
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3919328
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3896470
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3873407
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3850141
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3826638
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",83,"2032",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3802838
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",84,"2033",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3778659
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3754157
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3729368
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3704237
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3678833
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3653156
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3627181
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3600992
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3574556
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3547938
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3521261
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3494484
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3467671
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3440872
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",98,"2047",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3414044
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",99,"2048",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3387150
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",100,"2049",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3360287
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",101,"2050",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3333425
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",102,"2051",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3306548
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",103,"2052",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3279714
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",104,"2053",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3252906
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",105,"2054",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3226197
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",106,"2055",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3199548
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",107,"2056",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3172998
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",108,"2057",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3146529
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",109,"2058",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3120062
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",110,"2059",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3093594
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",111,"2060",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3067082
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",112,"2061",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3040516
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",113,"2062",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3013917
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",114,"2063",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2987313
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",115,"2064",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2960707
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",116,"2065",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2934087
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",117,"2066",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2907437
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",118,"2067",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2880776
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",119,"2068",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2854157
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",120,"2069",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2827595
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",191,"Croatia","HR","HRV",121,"2070",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2801047
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",11,"1960",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",585725
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",12,"1961",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",594771
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",13,"1962",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",601095
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",14,"1963",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",607072
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",15,"1964",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",612338
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",16,"1965",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",617345
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",17,"1966",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",622566
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",18,"1967",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",627695
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",19,"1968",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",632452
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",20,"1969",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",636821
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",21,"1970",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",640804
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",22,"1971",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",644414
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",23,"1972",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",647621
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",24,"1973",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",650705
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",25,"1974",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",648585
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",26,"1975",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",644983
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",27,"1976",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",648868
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",28,"1977",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",656414
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",29,"1978",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",663975
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",30,"1979",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",671611
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",31,"1980",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",679328
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",32,"1981",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",687170
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",33,"1982",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",696227
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",34,"1983",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",707477
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",35,"1984",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",719679
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",36,"1985",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",731664
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",37,"1986",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",743446
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",38,"1987",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",755022
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",39,"1988",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",766412
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",40,"1989",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",777593
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",788500
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",799061
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",810431
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",825986
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",844444
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",862418
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",880059
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",897471
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",914660
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",931600
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",948238
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",964830
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",982195
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1000350
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1018685
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1037062
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1055438
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1073873
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1092390
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1110974
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1129686
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1145086
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1156557
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1166969
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1176995
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1187280
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1197882
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1208523
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1218831
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1228837
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1237537
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1244188
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1251489
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1260138
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1268468
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1276509
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1284247
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1291644
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",196,"Cyprus","CY","CYP",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1298685
